,state,pollster_id,pollster,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size_governor,population,population_full,methodology,office_type,ranked_choice_reallocated,answer,candidate_name,candidate_party,pct,president,sample_size_president,yes,no,alternate_answers
975,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,49.0,0.0
976,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1500.0,48.0,40.0,12.0
977,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1500.0,48.0,40.0,12.0
978,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1259.0,50.0,43.0,7.0
979,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1259.0,50.0,43.0,7.0
980,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,36.0,0.0
981,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2043.0,58.0,39.0,4.0
982,,1360,AP-NORC,AP-NORC,397,AP-NORC,,,,,Live Phone/Online,,,,,,,Joe Biden,1166.0,61.0,38.0,1.0
983,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,48.0,50.0,0.0
984,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2041.0,55.0,38.0,0.0
985,,1406,Global Strategy Group/GBAO/Navigator Research,Global Strategy Group/GBAO (Navigator Research),413,Global Strategy Group/GBAO (Navigator Research),2.5,,,,Online,,,,,,,Joe Biden,1002.0,55.0,41.0,4.0
986,,907,GBAO,GBAO,109,GBAO,2.5,,,,Online,,,,,,,Joe Biden,2000.0,54.0,43.0,3.0
987,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,36.0,0.0
988,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,50.0,0.0
989,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,57.0,36.0,0.0
990,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,36.0,0.0
991,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
992,,1416,HarrisX,HarrisX,133,Harris Insights & Analytics,3.3,,,,Online,,,,,,,Joe Biden,1882.0,61.0,39.0,0.0
993,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2080.0,58.0,36.0,0.0
994,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,56.0,37.0,0.0
995,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
996,,1193,SurveyMonkey,SurveyMonkey,324,SurveyMonkey,2.0,,,,Online,,,,,,,Joe Biden,16336.0,56.0,42.0,3.0
997,,241,Ipsos,Ipsos,154,Ipsos,2.7,,,,Online,,,,,,,Joe Biden,1005.0,53.0,41.0,0.0
998,,1508,Harris Poll,Harris Poll,133,Harris Insights & Analytics,3.3,,,,Online,,,,,,,Joe Biden,1945.0,61.0,39.0,0.0
999,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,48.0,51.0,0.0
1000,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1606.0,53.0,36.0,11.0
1001,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1606.0,53.0,36.0,11.0
1002,,1205,Marist,Marist College,183,Marist College,4.0,,,,Live Phone,,,,,,,Joe Biden,1309.0,52.0,40.0,8.0
1003,,1205,Marist,Marist College,183,Marist College,4.0,,,,Live Phone,,,,,,,Joe Biden,1167.0,52.0,41.0,7.0
1004,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,56.0,36.0,0.0
1005,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,47.0,51.0,0.0
1006,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
1007,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,48.0,50.0,0.0
1008,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1500.0,50.0,41.0,10.0
1009,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1500.0,50.0,41.0,10.0
1010,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1267.0,51.0,43.0,5.0
1011,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1267.0,51.0,43.0,5.0
1012,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
1013,,1562,Redfield & Wilton Strategies,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,2.5,,,,Online,,,,,,,Joe Biden,1500.0,53.0,35.0,11.0
1014,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,1994.0,57.0,40.0,4.0
1015,,1416,HarrisX,HarrisX,133,Harris Insights & Analytics,3.3,,,,Online,,,,,,,Joe Biden,2858.0,60.0,40.0,0.0
1016,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,48.0,50.0,0.0
1017,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,57.0,35.0,0.0
1018,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,60.0,35.0,0.0
1019,,1486,Climate Nexus,Climate Nexus,506,Climate Nexus,,,,,Online,,,,,,,Joe Biden,1310.0,54.0,40.0,6.0
1020,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,56.0,37.0,0.0
1021,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,56.0,36.0,0.0
1022,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,49.0,0.0
1023,,1302,Echelon Insights,Echelon Insights,407,Echelon Insights,2.5,,,,Online,,,,,,,Joe Biden,1008.0,51.0,44.0,6.0
1024,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
1025,,1554,RMG Research,RMG Research,555,RMG Research,2.7,,,,IVR/Online/Text,,,,,,,Joe Biden,1200.0,60.0,34.0,6.0
1026,,23,American Research Group,American Research Group,9,American Research Group,2.3,,,,Live Phone,,,,,,,Joe Biden,1100.0,60.0,34.0,6.0
1027,,23,American Research Group,American Research Group,9,American Research Group,2.3,,,,Live Phone,,,,,,,Joe Biden,989.0,60.0,34.0,6.0
1028,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,56.0,35.0,0.0
1029,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,60.0,33.0,0.0
1030,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,56.0,35.0,0.0
1031,,241,Ipsos,Ipsos,154,Ipsos,2.7,,,,Online,,,,,,,Joe Biden,1005.0,59.0,35.0,0.0
1032,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,52.0,48.0,0.0
1033,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,56.0,35.0,0.0
1034,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,51.0,47.0,0.0
1035,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1500.0,53.0,37.0,9.0
1036,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1500.0,53.0,37.0,9.0
1037,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1218.0,55.0,41.0,5.0
1038,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1218.0,55.0,41.0,5.0
1039,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,56.0,35.0,0.0
1040,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,52.0,46.0,0.0
1041,,1447,Civiqs,Civiqs,471,Civiqs,2.7,,,,Online,,,,,,,Joe Biden,1673.0,51.0,44.0,5.0
1042,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,56.0,35.0,0.0
1043,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,1993.0,62.0,34.0,4.0
1044,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,51.0,47.0,0.0
1045,,1406,Global Strategy Group/GBAO/Navigator Research,Global Strategy Group/GBAO (Navigator Research),413,Global Strategy Group/GBAO (Navigator Research),2.5,,,,Online,,,,,,,Joe Biden,1001.0,56.0,40.0,4.0
1046,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
1047,,169,Gallup,Gallup,112,Gallup,3.3,,,,Live Phone,,,,,,,Joe Biden,1010.0,54.0,42.0,5.0
1048,,1416,HarrisX,HarrisX,133,Harris Insights & Analytics,3.3,,,,Online,,,,,,,Joe Biden,2839.0,59.0,41.0,0.0
1049,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,52.0,46.0,0.0
1050,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,56.0,35.0,0.0
1051,,1554,RMG Research,RMG Research,555,RMG Research,2.7,,,,IVR/Online/Text,,,,,,,Joe Biden,1200.0,57.0,37.0,7.0
1052,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,2382.0,62.0,38.0,0.0
1053,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,2382.0,62.0,38.0,0.0
1054,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,56.0,35.0,0.0
1055,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
1056,,241,Ipsos,Ipsos,154,Ipsos,2.7,,,,Online,,,,,,,Joe Biden,1001.0,54.0,39.0,0.0
1057,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,51.0,47.0,0.0
1058,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
1059,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1306.0,60.0,40.0,0.0
1060,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1306.0,60.0,40.0,0.0
1061,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,50.0,47.0,0.0
1062,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
1063,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,50.0,48.0,0.0
1064,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1500.0,50.0,40.0,11.0
1065,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1500.0,50.0,40.0,11.0
1066,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1242.0,52.0,41.0,6.0
1067,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1242.0,52.0,41.0,6.0
1068,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
1069,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,1990.0,59.0,37.0,4.0
1070,,1416,HarrisX,HarrisX,133,Harris Insights & Analytics,3.3,,,,Online,,,,,,,Joe Biden,2839.0,58.0,42.0,0.0
1071,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,50.0,48.0,0.0
1072,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2201.0,58.0,34.0,0.0
1073,,1361,SSRS,CNN/SSRS,297,SSRS,2.0,,,,Live Phone,,,,,,,Joe Biden,1009.0,51.0,41.0,7.0
1074,,1361,SSRS,CNN/SSRS,297,SSRS,2.0,,,,Live Phone,,,,,,,Joe Biden,,50.0,44.0,5.0
1075,,1205,Marist,Marist College,183,Marist College,4.0,,,,Live Phone,,,,,,,Joe Biden,1227.0,49.0,42.0,10.0
1076,,1205,Marist,Marist College,183,Marist College,4.0,,,,Live Phone,,,,,,,Joe Biden,1082.0,48.0,43.0,9.0
1077,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
1078,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,49.0,0.0
1079,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
1080,,370,Pew,Pew Research Center,253,Pew Research Center,2.5,,,,Online,,,,,,,Joe Biden,6011.0,54.0,42.0,4.0
1081,,1486,Climate Nexus,Climate Nexus,506,Climate Nexus,,,,,Online,,,,,,,Joe Biden,1624.0,53.0,39.0,9.0
1082,,1554,RMG Research,RMG Research,555,RMG Research,2.7,,,,IVR/Online/Text,,,,,,,Joe Biden,1200.0,53.0,39.0,7.0
1083,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,36.0,0.0
1084,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,36.0,0.0
1085,,241,Ipsos,Ipsos,154,Ipsos,2.7,,,,Online,,,,,,,Joe Biden,1005.0,58.0,35.0,0.0
1086,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,49.0,0.0
1087,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,36.0,0.0
1088,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,48.0,0.0
1089,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,36.0,0.0
1090,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,50.0,47.0,0.0
1091,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,36.0,0.0
1092,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1500.0,50.0,39.0,10.0
1093,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1500.0,50.0,39.0,10.0
1094,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1191.0,52.0,42.0,6.0
1095,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1191.0,52.0,42.0,6.0
1096,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,35.0,0.0
1097,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,1992.0,57.0,37.0,6.0
1098,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,56.0,37.0,0.0
1099,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,50.0,48.0,0.0
1100,,320,Monmouth U.,Monmouth University,215,Monmouth University,4.0,,,,Live Phone,,,,,,,Joe Biden,802.0,51.0,42.0,8.0
1101,,320,Monmouth U.,Monmouth University,215,Monmouth University,4.0,,,,Live Phone,,,,,,,Joe Biden,731.0,50.0,43.0,7.0
1102,,1406,Global Strategy Group/GBAO/Navigator Research,Global Strategy Group/GBAO (Navigator Research),413,Global Strategy Group/GBAO (Navigator Research),2.5,,,,Online,,,,,,,Joe Biden,1007.0,53.0,41.0,6.0
1103,,1360,AP-NORC,AP-NORC,397,AP-NORC,,,,,Live Phone/Online,,,,,,,Joe Biden,1434.0,60.0,40.0,0.0
1104,,1575,Léger,Léger,572,Léger,2.5,,,,Online,,,,,,,Joe Biden,1002.0,48.0,38.0,15.0
1105,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,35.0,0.0
1106,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,48.0,0.0
1107,,294,McLaughlin,McLaughlin & Associates,203,McLaughlin & Associates,1.5,,,,Online,,,,,,,Joe Biden,1000.0,55.0,40.0,4.0
1108,,383,PPP,Public Policy Polling,263,Public Policy Polling,3.7,,,,IVR/Text,,,,,,,Joe Biden,1390.0,47.0,43.0,9.0
1109,,1554,RMG Research,RMG Research,555,RMG Research,2.7,,,,IVR/Online/Text,,,,,,,Joe Biden,1200.0,54.0,40.0,6.0
1110,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,35.0,0.0
1111,,228,IBD/TIPP,IBD/TIPP,144,IBD/TIPP,4.3,,,,Online,,,,,,,Joe Biden,1280.0,53.0,30.0,0.0
1112,,228,IBD/TIPP,IBD/TIPP,144,IBD/TIPP,4.3,,,,Online,,,,,,,Joe Biden,1058.0,57.0,32.0,0.0
1113,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,35.0,0.0
1114,,1416,HarrisX,HarrisX,133,Harris Insights & Analytics,3.3,,,,Online,,,,,,,Joe Biden,1909.0,58.0,42.0,0.0
1115,,241,Ipsos,Ipsos,154,Ipsos,2.7,,,,Online,,,,,,,Joe Biden,1004.0,57.0,37.0,0.0
1116,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,49.0,0.0
1117,,1508,Harris Poll,Harris Poll,133,Harris Insights & Analytics,3.3,,,,Online,,,,,,,Joe Biden,1778.0,61.0,39.0,0.0
1118,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,35.0,0.0
1119,,1416,HarrisX,HarrisX,133,Harris Insights & Analytics,3.3,,,,Online,,,,,,,Joe Biden,949.0,59.0,41.0,0.0
1120,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,50.0,48.0,0.0
1121,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,35.0,0.0
1122,,1205,Marist,Marist College,183,Marist College,4.0,,,,Live Phone,,,,,,,Joe Biden,1275.0,51.0,38.0,11.0
1123,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,49.0,0.0
1124,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,35.0,0.0
1125,,927,GQR / Democracy Corps,GQR Research,126,GQR Research (GQRR),3.0,,,,Live Phone,,,,,,,Joe Biden,1000.0,52.0,37.0,0.0
1126,,927,GQR / Democracy Corps,GQR Research,126,GQR Research (GQRR),3.0,,,,Live Phone,,,,,,,Joe Biden,1000.0,52.0,38.0,0.0
1127,,927,GQR / Democracy Corps,GQR Research,126,GQR Research (GQRR),3.0,,,,Live Phone,,,,,,,Joe Biden,1000.0,51.0,39.0,0.0
1128,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1556.0,50.0,38.0,11.0
1129,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1556.0,50.0,38.0,11.0
1130,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,35.0,0.0
1131,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1500.0,51.0,36.0,13.0
1132,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1500.0,51.0,36.0,13.0
1133,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1201.0,51.0,40.0,9.0
1134,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1201.0,51.0,40.0,9.0
1135,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2013.0,58.0,36.0,6.0
1136,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,50.0,48.0,0.0
1137,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,35.0,0.0
1138,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,57.0,33.0,0.0
1139,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,50.0,49.0,0.0
